OSEBX,Last,High,Low,Official turnover (NOK)
07.07.10,343.15,343.15,331.70,"4,198,345,056.00"
08.07.10,344.73,348.87,343.14,"5,241,334,499.00"
09.07.10,348.33,349.06,344.73,"4,142,178,817.00"
12.07.10,350.74,351.79,346.60,"3,490,441,172.00"
13.07.10,357.19,358.02,350.57,"5,039,360,589.00"
14.07.10,354.02,359.04,350.62,"4,086,750,457.00"
15.07.10,348.61,355.56,347.84,"4,602,956,880.00"
16.07.10,346.39,352.31,345.38,"4,006,451,022.00"
19.07.10,346.69,350.42,343.65,"3,073,519,208.00"
20.07.10,344.46,350.16,340.76,"3,989,389,254.00"
21.07.10,351.06,353.56,344.46,"4,853,627,684.00"
22.07.10,359.77,359.86,348.56,"4,883,450,451.00"
23.07.10,360.92,362.70,357.93,"3,793,017,924.00"
26.07.10,366.26,366.26,360.63,"3,220,292,723.00"
27.07.10,365.20,369.49,364.68,"4,368,629,160.00"
28.07.10,364.81,368.19,363.43,"3,428,337,426.00"
29.07.10,361.97,365.50,361.81,"4,800,005,915.00"
30.07.10,358.41,362.07,355.36,"4,914,903,006.00"
02.08.10,369.65,369.65,358.41,"5,364,591,317.00"
03.08.10,369.45,370.74,367.01,"4,764,054,689.00"
04.08.10,373.19,373.83,366.74,"4,575,325,480.00"
05.08.10,374.33,377.24,373.10,"5,032,907,432.00"
06.08.10,374.14,378.36,372.45,"6,080,549,862.00"
09.08.10,373.08,378.50,372.41,"4,335,300,637.00"
10.08.10,367.53,373.10,365.75,"5,233,950,097.00"
11.08.10,358.98,367.53,358.92,"5,588,357,170.00"
12.08.10,356.49,361.79,353.08,"6,142,714,674.00"
13.08.10,357.46,361.84,353.17,"4,464,946,759.00"
16.08.10,357.48,360.69,354.58,"4,164,645,733.00"
17.08.10,367.30,367.30,357.48,"5,878,863,782.00"
18.08.10,366.46,367.45,363.20,"5,189,003,338.00"
19.08.10,358.43,368.41,358.43,"6,838,047,943.00"
20.08.10,354.80,359.62,352.17,"4,439,230,428.00"
23.08.10,356.14,359.13,354.02,"3,472,664,095.00"
24.08.10,347.14,356.20,345.85,"5,717,803,173.00"
25.08.10,343.84,350.45,340.52,"6,146,563,969.00"
26.08.10,347.42,349.93,343.84,"4,585,642,963.00"
27.08.10,350.50,350.65,344.19,"4,380,091,134.00"
30.08.10,352.40,355.02,350.50,"3,241,403,955.00"
31.08.10,352.66,352.93,345.88,"6,157,640,503.00"
01.09.10,364.52,364.64,352.55,"7,023,769,566.00"
02.09.10,363.22,365.63,362.16,"5,631,103,793.00"
03.09.10,368.68,372.09,363.22,"6,382,052,492.00"
06.09.10,369.64,372.13,368.68,"2,999,634,917.00"
07.09.10,365.86,369.64,364.46,"4,002,017,814.00"
08.09.10,368.28,369.07,362.02,"4,958,818,136.00"
09.09.10,371.40,372.25,367.30,"5,602,658,793.00"
10.09.10,372.38,373.99,370.33,"4,829,282,777.00"
13.09.10,377.11,377.49,372.38,"4,511,155,448.00"
14.09.10,375.93,378.39,372.76,"4,753,777,878.00"
15.09.10,374.66,376.55,372.98,"4,150,194,347.00"
16.09.10,375.12,376.16,373.01,"4,230,707,187.00"
17.09.10,375.82,377.84,373.44,"4,862,550,186.00"
20.09.10,378.36,378.36,374.74,"3,740,663,692.00"
21.09.10,381.49,382.94,378.30,"6,676,348,763.00"
22.09.10,375.98,382.15,375.98,"5,490,332,905.00"
23.09.10,376.86,379.35,372.61,"5,652,128,667.00"
24.09.10,378.80,379.90,373.33,"5,710,091,859.00"
27.09.10,379.94,382.79,378.80,"5,197,580,553.00"
28.09.10,378.98,380.85,376.07,"6,655,586,072.00"
29.09.10,381.25,382.06,378.75,"5,936,763,500.00"
30.09.10,381.43,385.94,379.78,"7,289,073,458.00"
01.10.10,382.72,385.28,381.39,"6,800,356,179.00"
04.10.10,380.38,383.43,379.08,"5,612,503,344.00"
05.10.10,384.73,385.10,378.75,"5,385,500,152.00"
06.10.10,388.06,389.19,384.69,"8,138,489,316.00"
07.10.10,386.29,388.37,384.75,"6,379,176,641.00"
08.10.10,389.31,389.31,382.52,"6,634,658,965.00"
11.10.10,389.30,390.84,388.23,"5,644,206,814.00"
12.10.10,387.35,389.31,384.18,"6,344,619,432.00"
13.10.10,395.55,395.87,387.35,"8,787,908,449.00"
14.10.10,397.24,397.84,395.15,"7,270,853,255.00"
15.10.10,396.59,398.69,394.95,"5,534,792,432.00"
18.10.10,397.16,398.23,393.44,"4,368,005,603.00"
19.10.10,392.59,398.46,391.62,"7,514,168,220.00"
20.10.10,395.12,395.12,391.29,"5,503,543,458.00"
21.10.10,399.61,400.26,393.85,"7,417,553,629.00"
22.10.10,397.86,399.88,397.77,"4,927,155,471.00"
25.10.10,401.96,402.39,397.86,"4,827,900,470.00"
26.10.10,403.64,403.68,399.86,"7,258,983,350.00"
27.10.10,399.43,404.41,399.14,"7,145,271,795.00"
28.10.10,402.50,403.86,399.43,"5,540,634,056.00"
29.10.10,404.62,405.24,400.07,"6,310,579,173.00"
01.11.10,408.73,410.47,404.62,"6,768,901,845.00"
02.11.10,412.33,412.33,408.63,"6,771,520,865.00"
03.11.10,404.04,412.84,403.30,"11,506,818,759.00"
04.11.10,412.39,412.39,404.04,"10,390,203,207.00"
05.11.10,412.37,414.77,408.45,"8,382,067,643.00"
08.11.10,411.37,413.36,410.06,"5,026,138,725.00"
09.11.10,415.56,416.25,410.36,"7,152,117,934.00"
10.11.10,412.61,416.19,411.81,"8,320,927,403.00"
11.11.10,416.37,416.56,412.61,"7,872,602,962.00"
12.11.10,412.69,416.39,407.97,"6,862,900,956.00"
15.11.10,414.34,415.64,410.17,"4,959,541,486.00"
16.11.10,401.62,414.36,401.43,"7,541,236,847.00"
17.11.10,403.93,404.12,399.84,"6,161,609,849.00"
18.11.10,410.45,410.86,403.93,"6,555,667,954.00"
19.11.10,410.46,411.29,407.20,"5,154,493,185.00"
22.11.10,409.51,414.03,408.05,"5,068,005,563.00"
23.11.10,399.99,409.52,399.49,"6,371,007,634.00"
24.11.10,404.37,404.80,398.17,"6,182,697,881.00"
25.11.10,404.81,405.81,402.44,"3,194,703,702.00"
26.11.10,402.35,404.83,399.88,"3,876,708,953.00"
29.11.10,397.91,406.28,396.76,"5,127,604,598.00"
30.11.10,396.07,399.53,395.50,"6,761,017,244.00"
01.12.10,407.86,407.87,396.07,"7,334,018,024.00"
02.12.10,416.79,416.79,407.44,"8,586,230,396.00"
03.12.10,417.16,418.90,412.74,"6,905,163,666.00"
06.12.10,420.25,420.25,416.68,"5,039,978,979.00"
07.12.10,419.87,424.66,419.07,"8,179,342,793.00"
08.12.10,422.10,423.84,417.84,"6,478,623,348.00"
09.12.10,420.69,425.86,419.47,"6,859,408,189.00"
10.12.10,417.68,421.65,416.31,"5,092,117,166.00"
13.12.10,420.47,420.94,417.55,"4,184,967,139.00"
14.12.10,417.48,420.47,417.06,"4,854,304,462.00"
15.12.10,418.77,419.10,415.81,"5,657,499,253.00"
16.12.10,420.22,421.35,417.94,"6,601,545,915.00"
17.12.10,424.91,425.03,420.22,"4,713,445,875.00"
20.12.10,428.25,429.09,424.78,"4,569,139,716.00"
21.12.10,435.30,435.30,428.03,"6,086,134,482.00"
22.12.10,437.38,438.03,434.79,"5,302,191,256.00"
23.12.10,438.45,438.49,437.00,"2,718,045,723.00"
27.12.10,437.65,438.67,436.12,"1,249,294,465.00"
28.12.10,440.71,440.71,437.33,"1,604,422,028.00"
29.12.10,440.86,441.17,439.21,"1,802,053,001.00"
30.12.10,439.72,441.54,438.77,"2,535,348,452.00"
03.01.11,443.21,444.16,439.72,"4,025,738,660.00"
04.01.11,438.81,445.17,438.78,"7,501,753,345.00"
05.01.11,440.75,441.36,436.10,"6,577,662,921.00"
06.01.11,441.01,445.18,440.58,"6,486,834,412.00"
07.01.11,439.92,443.00,439.05,"9,499,066,604.00"
10.01.11,437.96,440.68,436.81,"5,874,429,231.00"
11.01.11,442.60,442.80,438.31,"6,529,283,093.00"
12.01.11,446.22,446.22,442.59,"7,128,664,642.00"
13.01.11,443.61,447.37,441.27,"7,087,150,802.00"
14.01.11,441.83,444.08,439.44,"6,237,296,052.00"
17.01.11,438.78,442.42,438.33,"4,370,870,363.00"
18.01.11,443.16,443.70,438.78,"6,233,463,073.00"
19.01.11,435.92,444.40,435.49,"7,535,896,338.00"
20.01.11,425.10,435.99,425.10,"10,106,236,564.00"
21.01.11,430.88,432.81,425.05,"7,039,992,957.00"
24.01.11,429.06,433.88,425.85,"6,137,205,293.00"
25.01.11,422.99,431.19,422.99,"7,457,994,678.00"
26.01.11,427.88,429.40,422.98,"6,660,687,226.00"
27.01.11,431.56,432.70,427.88,"7,517,090,169.00"
28.01.11,430.23,432.57,429.62,"6,235,851,580.00"
31.01.11,430.24,430.69,425.68,"6,520,121,715.00"
01.02.11,442.18,442.27,430.24,"8,779,240,810.00"
02.02.11,444.22,445.43,441.76,"8,529,810,129.00"
03.02.11,441.46,444.55,439.24,"6,994,007,071.00"
04.02.11,440.80,442.01,439.61,"6,800,793,514.00"
07.02.11,443.78,444.08,440.44,"5,706,939,413.00"
08.02.11,441.46,444.93,438.76,"7,012,405,992.00"
09.02.11,438.87,441.97,437.76,"7,871,944,825.00"
10.02.11,436.74,440.13,433.71,"7,935,662,953.00"
11.02.11,442.90,443.26,436.33,"6,649,817,557.00"
14.02.11,447.53,448.68,442.90,"6,921,919,232.00"
15.02.11,444.87,448.70,443.67,"6,019,889,373.00"
16.02.11,446.00,446.02,443.21,"7,967,142,959.00"
17.02.11,441.84,447.17,441.16,"7,814,902,850.00"
18.02.11,441.46,443.10,438.94,"5,132,108,585.00"
21.02.11,437.23,442.43,437.11,"5,977,323,522.00"
22.02.11,436.21,438.15,432.57,"7,030,822,780.00"
23.02.11,434.79,436.21,431.97,"7,008,204,919.00"
24.02.11,437.54,438.22,434.13,"7,837,057,251.00"
25.02.11,443.72,443.77,437.38,"5,366,177,457.00"
28.02.11,446.16,447.37,443.67,"6,991,854,256.00"
01.03.11,444.23,449.70,443.14,"7,487,291,895.00"
02.03.11,442.39,444.96,438.23,"6,427,200,691.00"
03.03.11,445.91,447.49,442.33,"5,914,119,797.00"
04.03.11,448.58,450.08,445.91,"6,089,702,691.00"
07.03.11,446.33,451.56,445.65,"5,434,366,921.00"
08.03.11,447.09,447.13,443.34,"6,271,047,527.00"
09.03.11,444.26,447.51,443.13,"6,023,835,989.00"
10.03.11,435.72,444.26,434.89,"7,014,517,131.00"
11.03.11,431.91,435.72,428.75,"6,729,356,105.00"
14.03.11,428.10,432.67,426.62,"5,682,629,859.00"
15.03.11,420.23,428.10,409.63,"10,100,887,112.00"
16.03.11,421.03,428.20,419.69,"9,179,058,700.00"
17.03.11,431.11,431.33,421.03,"7,477,245,232.00"
18.03.11,434.55,436.99,431.11,"6,932,113,217.00"
21.03.11,440.22,441.41,434.55,"4,918,418,146.00"
22.03.11,437.89,441.79,436.18,"5,474,749,730.00"
23.03.11,438.96,438.96,435.80,"5,005,482,293.00"
24.03.11,442.60,442.73,438.52,"5,363,255,194.00"
25.03.11,445.57,445.57,442.52,"4,907,313,262.00"
28.03.11,444.64,445.65,443.82,"4,367,420,139.00"
29.03.11,444.09,444.76,440.48,"5,057,824,521.00"
30.03.11,446.34,447.50,444.09,"5,303,631,007.00"
31.03.11,445.41,448.51,445.05,"5,419,823,312.00"
01.04.11,451.41,451.92,445.39,"7,247,917,358.00"
04.04.11,454.30,454.62,451.28,"6,075,000,457.00"
05.04.11,454.56,454.76,451.17,"5,434,448,868.00"
06.04.11,454.91,456.71,454.14,"6,115,066,080.00"
07.04.11,450.58,456.08,449.91,"6,074,810,098.00"
08.04.11,453.27,454.45,450.58,"5,568,916,432.00"
11.04.11,452.87,453.57,451.74,"3,760,226,952.00"
12.04.11,444.09,452.87,442.99,"7,174,371,548.00"
13.04.11,446.16,448.23,444.09,"5,620,946,742.00"
14.04.11,439.66,446.55,438.09,"6,385,599,916.00"
15.04.11,437.92,442.01,436.84,"4,676,246,172.00"
18.04.11,428.25,437.92,427.46,"4,604,221,170.00"
19.04.11,433.32,434.38,428.25,"3,519,956,577.00"
20.04.11,442.23,442.23,433.32,"2,489,820,270.00"
26.04.11,443.67,443.67,439.80,"5,150,908,476.00"
27.04.11,443.39,444.96,441.25,"5,252,222,016.00"
28.04.11,444.20,447.09,442.64,"5,793,523,494.00"
29.04.11,447.74,447.74,443.36,"4,970,831,306.00"
02.05.11,446.68,449.69,446.68,"3,398,346,786.00"
03.05.11,439.73,446.71,438.81,"5,470,280,576.00"
04.05.11,429.69,440.19,429.15,"7,718,835,285.00"
05.05.11,430.34,434.60,425.71,"6,495,252,221.00"
06.05.11,434.27,434.27,423.24,"7,915,045,875.00"
09.05.11,433.98,437.01,432.22,"4,747,668,899.00"
10.05.11,436.81,437.88,433.52,"5,407,183,113.00"
11.05.11,436.34,441.09,435.97,"5,557,716,232.00"
12.05.11,431.61,436.50,428.73,"5,023,226,078.00"
13.05.11,434.26,436.21,431.46,"4,434,902,985.00"
16.05.11,436.01,436.01,429.30,"4,414,635,788.00"
18.05.11,435.35,438.40,433.32,"5,637,764,864.00"
19.05.11,438.09,439.73,434.97,"6,368,632,384.00"
20.05.11,435.19,441.27,434.48,"5,423,862,753.00"
23.05.11,427.62,435.19,427.12,"4,896,961,798.00"
24.05.11,429.52,434.13,427.41,"6,317,185,094.00"
25.05.11,431.73,431.78,426.05,"5,777,290,453.00"
26.05.11,429.84,434.85,429.25,"5,475,454,436.00"
27.05.11,434.99,435.26,429.56,"4,843,261,859.00"
30.05.11,436.55,436.72,434.72,"2,289,370,233.00"
31.05.11,440.91,442.11,436.52,"8,149,866,439.00"
01.06.11,437.39,441.46,436.43,"5,269,213,055.00"
03.06.11,432.17,437.40,428.63,"4,596,833,548.00"
06.06.11,431.24,434.19,429.65,"4,475,155,769.00"
07.06.11,429.68,432.61,428.82,"4,663,572,623.00"
08.06.11,422.50,429.95,420.86,"5,921,966,424.00"
09.06.11,425.88,426.55,422.31,"4,956,431,436.00"
10.06.11,419.72,426.44,418.39,"4,867,578,974.00"
14.06.11,423.56,424.30,419.72,"4,691,274,150.00"
15.06.11,413.89,423.67,412.80,"5,183,161,476.00"
16.06.11,408.94,413.91,405.04,"6,850,000,665.00"
17.06.11,409.88,411.99,401.21,"5,870,331,293.00"
20.06.11,406.78,409.88,404.94,"4,163,547,158.00"
21.06.11,418.13,418.15,406.78,"4,810,914,356.00"
22.06.11,414.46,419.44,414.46,"3,687,656,925.00"
23.06.11,403.91,414.46,403.15,"4,712,232,070.00"
24.06.11,401.55,410.90,400.77,"4,245,154,443.00"
27.06.11,402.21,403.15,400.16,"2,811,082,071.00"
28.06.11,406.14,407.00,402.21,"3,637,647,896.00"
29.06.11,416.97,417.00,406.14,"4,363,742,030.00"
30.06.11,421.33,421.33,415.78,"5,194,350,974.00"
01.07.11,426.12,427.26,418.29,"4,676,522,892.00"
04.07.11,427.55,428.66,424.44,"2,483,558,175.00"
05.07.11,427.57,428.07,425.31,"3,636,640,972.00"
06.07.11,424.59,428.03,422.46,"4,104,269,609.00"
07.07.11,429.06,430.11,424.59,"3,760,229,251.00"
08.07.11,421.46,432.31,421.16,"4,397,858,731.00"
11.07.11,416.42,421.60,414.74,"3,373,271,254.00"
12.07.11,413.66,416.42,404.98,"4,398,948,621.00"
13.07.11,419.43,419.45,411.54,"3,493,758,044.00"
14.07.11,414.91,419.43,414.86,"3,111,208,312.00"
15.07.11,417.48,417.49,411.96,"3,006,281,049.00"
18.07.11,411.28,417.50,410.82,"2,755,427,846.00"
19.07.11,416.07,416.45,410.30,"4,297,911,488.00"
20.07.11,422.89,423.24,416.07,"3,941,964,195.00"
21.07.11,426.38,427.60,420.49,"3,573,658,355.00"
22.07.11,427.17,430.71,425.37,"3,874,729,315.00"
25.07.11,427.22,428.92,423.30,"2,777,768,075.00"
26.07.11,427.66,429.72,425.29,"3,409,772,841.00"
27.07.11,421.12,427.69,419.76,"3,093,317,207.00"
28.07.11,421.89,422.37,417.50,"3,808,919,543.00"
29.07.11,417.65,421.91,413.48,"3,389,474,234.00"
01.08.11,411.71,423.96,411.71,"3,999,328,381.00"
02.08.11,402.37,412.17,401.95,"5,032,318,578.00"
03.08.11,394.42,402.75,392.74,"5,436,349,500.00"
04.08.11,375.36,399.36,375.36,"7,031,387,957.00"
05.08.11,365.03,378.91,361.21,"8,509,088,629.00"
08.08.11,344.39,366.59,341.97,"7,594,610,429.00"
09.08.11,348.05,348.61,324.75,"9,203,221,964.00"
10.08.11,344.28,361.01,341.27,"7,159,773,030.00"
11.08.11,356.00,356.15,338.54,"6,701,651,272.00"
12.08.11,366.31,366.31,350.49,"5,938,982,571.00"
15.08.11,371.58,374.09,366.31,"4,015,880,478.00"
16.08.11,370.93,372.64,365.10,"5,134,078,916.00"
17.08.11,375.54,378.65,368.20,"4,962,323,779.00"
18.08.11,353.12,375.54,352.36,"6,333,721,808.00"
19.08.11,351.44,357.16,339.22,"6,165,749,654.00"
22.08.11,350.89,358.07,345.50,"4,149,944,613.00"
23.08.11,351.28,359.07,348.13,"4,217,637,486.00"
24.08.11,361.64,363.50,351.28,"4,713,053,338.00"
25.08.11,357.57,366.95,355.95,"4,336,810,294.00"
26.08.11,360.13,360.13,349.15,"4,198,592,237.00"
29.08.11,368.73,370.51,360.13,"3,474,348,197.00"
30.08.11,370.10,373.18,366.98,"4,436,135,735.00"
31.08.11,378.47,379.79,370.08,"4,973,640,568.00"
01.09.11,380.16,382.64,372.43,"4,504,278,588.00"
02.09.11,369.63,380.16,367.27,"3,829,073,076.00"
05.09.11,353.06,369.89,353.06,"3,997,959,825.00"
06.09.11,350.93,357.48,347.59,"5,587,362,199.00"
07.09.11,364.22,364.22,350.93,"4,354,850,824.00"
08.09.11,367.35,367.85,360.51,"4,651,129,349.00"
09.09.11,358.13,367.63,358.13,"4,178,976,747.00"
12.09.11,350.28,358.22,346.75,"4,406,728,241.00"
13.09.11,349.52,355.87,345.47,"5,666,056,967.00"
14.09.11,357.46,357.47,347.83,"4,905,886,315.00"
15.09.11,365.73,367.31,357.46,"5,767,790,246.00"
16.09.11,367.07,370.64,363.70,"5,652,279,622.00"
19.09.11,359.25,367.08,358.62,"4,061,374,917.00"
20.09.11,366.88,367.00,357.37,"4,037,716,238.00"
21.09.11,363.39,366.88,361.69,"3,801,342,076.00"
22.09.11,346.21,363.39,346.21,"5,741,871,830.00"
23.09.11,342.05,349.60,335.10,"3,618,048,508.00"
26.09.11,339.74,346.06,332.86,"5,284,634,328.00"
27.09.11,351.49,351.73,339.74,"5,079,618,195.00"
28.09.11,347.67,352.26,345.67,"3,835,484,281.00"
29.09.11,349.44,352.33,344.29,"4,159,131,386.00"
30.09.11,348.28,353.08,345.14,"4,858,183,467.00"
03.10.11,334.75,348.28,334.75,"4,911,060,299.00"
04.10.11,323.94,334.83,321.53,"6,640,803,340.00"
05.10.11,337.14,337.17,323.94,"4,508,154,480.00"
06.10.11,345.52,345.54,337.14,"4,698,029,670.00"
07.10.11,345.43,351.33,344.60,"3,908,787,971.00"
10.10.11,360.41,360.41,345.40,"4,160,575,653.00"
11.10.11,355.64,360.74,353.22,"3,970,756,044.00"
12.10.11,366.07,366.07,354.44,"4,764,676,816.00"
13.10.11,360.38,368.35,359.59,"3,823,413,090.00"
14.10.11,370.35,370.68,360.38,"4,176,628,310.00"
17.10.11,367.52,377.14,364.78,"4,458,724,920.00"
18.10.11,369.72,371.23,362.84,"4,006,925,502.00"
19.10.11,368.88,373.35,368.36,"4,307,700,649.00"
20.10.11,366.30,369.01,364.12,"4,708,796,163.00"
21.10.11,377.88,377.88,366.00,"4,307,811,265.00"
24.10.11,385.33,385.33,376.32,"4,171,568,187.00"
25.10.11,381.98,387.73,379.10,"4,908,735,908.00"
26.10.11,383.38,388.78,380.27,"4,486,575,573.00"
27.10.11,394.92,394.97,383.36,"6,893,022,833.00"
28.10.11,390.25,396.23,388.34,"5,931,595,670.00"
31.10.11,384.22,390.28,384.22,"4,463,887,152.00"
01.11.11,367.94,384.22,366.25,"6,325,117,599.00"
02.11.11,374.95,376.35,364.63,"5,459,693,053.00"
03.11.11,384.79,384.79,367.43,"5,688,437,132.00"
04.11.11,382.84,388.96,380.50,"4,638,199,501.00"
07.11.11,387.26,390.99,378.98,"4,717,141,559.00"
08.11.11,388.21,393.76,386.88,"3,955,732,492.00"
09.11.11,381.08,394.16,377.42,"5,918,723,453.00"
10.11.11,377.82,382.89,373.23,"4,960,999,875.00"
11.11.11,387.65,387.71,377.82,"3,828,221,781.00"
14.11.11,385.90,391.97,383.66,"3,668,891,417.00"
15.11.11,384.66,386.87,380.20,"3,703,354,097.00"
16.11.11,386.34,390.57,383.18,"4,109,647,124.00"
17.11.11,378.31,386.65,378.31,"5,017,450,807.00"
18.11.11,375.85,379.64,374.11,"3,857,270,691.00"
21.11.11,364.28,376.37,364.28,"4,183,922,554.00"
22.11.11,360.19,369.26,360.19,"3,977,846,787.00"
23.11.11,348.73,360.82,348.73,"5,069,292,791.00"
24.11.11,347.74,356.51,346.77,"3,645,017,256.00"
25.11.11,352.74,353.55,344.77,"3,019,131,236.00"
28.11.11,366.39,366.39,352.37,"3,674,834,651.00"
29.11.11,365.91,368.63,361.79,"3,504,435,220.00"
30.11.11,380.85,380.85,360.18,"7,384,431,360.00"
01.12.11,378.59,382.23,376.08,"4,437,790,329.00"
02.12.11,378.98,383.23,377.51,"4,397,147,852.00"
05.12.11,382.29,383.58,378.94,"3,052,493,201.00"
06.12.11,384.78,385.27,378.72,"3,934,025,296.00"
07.12.11,379.92,387.90,378.70,"4,728,078,059.00"
08.12.11,373.56,384.08,373.21,"4,278,536,255.00"
09.12.11,378.18,380.34,369.84,"4,187,738,979.00"
12.12.11,367.77,378.32,367.46,"3,565,550,258.00"
13.12.11,370.05,373.41,364.80,"4,041,674,430.00"
14.12.11,358.54,371.08,358.54,"4,060,809,184.00"
15.12.11,365.01,367.42,358.54,"4,232,850,035.00"
16.12.11,366.98,368.48,364.40,"3,823,847,142.00"
19.12.11,363.73,369.41,363.21,"2,680,466,410.00"
20.12.11,374.72,374.72,363.06,"3,378,699,733.00"
21.12.11,372.59,377.76,371.61,"3,446,886,032.00"
22.12.11,379.01,379.02,372.51,"2,860,883,324.00"
23.12.11,383.06,383.07,378.81,"1,803,339,519.00"
27.12.11,383.75,385.65,382.05,"838,294,474.00"
28.12.11,379.88,384.82,379.58,"1,607,709,532.00"
29.12.11,383.26,383.67,378.74,"1,366,087,265.00"
30.12.11,384.95,385.39,382.51,"1,057,019,584.00"
02.01.12,389.48,389.51,383.73,"1,383,949,508.00"
03.01.12,394.09,394.35,388.92,"3,792,254,517.00"
04.01.12,391.13,394.11,389.89,"3,829,777,637.00"
05.01.12,393.25,395.00,391.07,"3,678,476,902.00"
06.01.12,392.51,394.69,391.64,"3,456,111,495.00"
09.01.12,389.09,394.90,388.94,"3,655,113,584.00"
10.01.12,396.23,396.35,389.09,"4,525,076,454.00"
11.01.12,394.39,397.64,392.76,"4,409,470,161.00"
12.01.12,398.70,400.60,394.30,"5,194,441,579.00"
13.01.12,394.45,401.11,391.86,"3,967,716,704.00"
16.01.12,395.57,395.61,389.44,"3,565,194,183.00"
17.01.12,397.51,400.52,395.57,"4,379,883,726.00"
18.01.12,396.53,399.33,394.04,"4,470,545,652.00"
19.01.12,398.67,399.26,394.86,"5,411,180,292.00"
20.01.12,396.19,400.08,394.43,"4,120,652,637.00"
23.01.12,398.20,400.33,395.50,"3,677,177,326.00"
24.01.12,394.27,398.21,391.76,"3,973,617,872.00"
25.01.12,395.17,397.40,393.52,"3,569,860,073.00"
26.01.12,399.71,400.24,395.17,"4,277,132,857.00"
27.01.12,399.51,401.80,397.82,"3,246,653,647.00"
30.01.12,394.67,399.58,393.98,"2,936,413,586.00"
31.01.12,397.36,398.71,394.67,"4,226,498,719.00"
01.02.12,404.60,404.66,397.17,"4,267,365,944.00"
02.02.12,405.11,405.51,401.46,"5,583,617,851.00"
03.02.12,409.91,409.91,401.75,"4,979,856,945.00"
06.02.12,410.76,411.19,406.33,"3,663,461,481.00"
07.02.12,408.51,413.65,405.43,"4,971,994,915.00"
08.02.12,411.39,414.33,408.24,"5,861,962,948.00"
09.02.12,416.07,417.34,411.39,"6,213,463,134.00"
10.02.12,417.02,417.03,413.42,"4,763,802,818.00"
13.02.12,415.81,419.97,415.49,"3,283,177,637.00"
14.02.12,414.83,417.51,413.72,"4,326,015,709.00"
15.02.12,419.84,421.39,414.83,"4,790,168,567.00"
16.02.12,420.86,421.07,417.37,"4,436,955,506.00"
17.02.12,420.48,425.10,419.88,"4,869,975,225.00"
20.02.12,426.03,426.32,420.48,"4,749,651,371.00"
21.02.12,425.10,426.66,423.44,"4,040,108,395.00"
22.02.12,425.86,426.44,422.50,"4,607,130,568.00"
23.02.12,423.21,427.53,421.83,"3,598,976,729.00"
24.02.12,427.64,428.29,423.21,"3,544,363,594.00"
27.02.12,428.87,428.87,425.26,"3,990,136,356.00"
28.02.12,430.54,430.60,427.23,"4,587,216,516.00"
29.02.12,429.85,432.33,428.70,"4,602,423,148.00"
01.03.12,428.37,430.22,426.53,"4,127,451,620.00"
02.03.12,429.10,429.70,427.68,"2,924,156,187.00"
05.03.12,423.36,429.10,423.12,"3,500,971,124.00"
06.03.12,410.77,423.37,410.77,"4,967,713,253.00"
